"","var","varDescrip","module"
"1499","h12a_5","diarrhea: government hospital","women"
"1500","h12a_6","diarrhea: government hospital","women"
"1501","h12b_1","diarrhea: provincial / district hospital","women"
"1502","h12b_2","diarrhea: provincial / district hospital","women"
"1503","h12b_3","diarrhea: provincial / district hospital","women"
"1504","h12b_4","diarrhea: provincial / district hospital","women"
"1505","h12b_5","diarrhea: provincial / district hospital","women"
"1506","h12b_6","diarrhea: provincial / district hospital","women"
"1507","h12c_1","diarrhea: health center","women"
"1508","h12c_2","diarrhea: health center","women"
"1509","h12c_3","diarrhea: health center","women"
"1510","h12c_4","diarrhea: health center","women"
"1511","h12c_5","diarrhea: health center","women"
"1512","h12c_6","diarrhea: health center","women"
"1513","h12d_1","diarrhea: cs health post","women"
"1514","h12d_2","diarrhea: cs health post","women"
"1515","h12d_3","diarrhea: cs health post","women"
"1516","h12d_4","diarrhea: cs health post","women"
"1517","h12d_5","diarrhea: cs health post","women"
"1518","h12d_6","diarrhea: cs health post","women"
"1519","h12e_1","diarrhea: cs outreach","women"
"1520","h12e_2","diarrhea: cs outreach","women"
"1521","h12e_3","diarrhea: cs outreach","women"
"1522","h12e_4","diarrhea: cs outreach","women"
"1523","h12e_5","diarrhea: cs outreach","women"
"1524","h12e_6","diarrhea: cs outreach","women"
"1525","h12f_1","diarrhea: cs community health worker","women"
"1526","h12f_2","diarrhea: cs community health worker","women"
"1527","h12f_3","diarrhea: cs community health worker","women"
"1528","h12f_4","diarrhea: cs community health worker","women"
"1529","h12f_5","diarrhea: cs community health worker","women"
"1530","h12f_6","diarrhea: cs community health worker","women"
"1531","h12i_1","diarrhea: cs other public facility","women"
"1532","h12i_2","diarrhea: cs other public facility","women"
"1533","h12i_3","diarrhea: cs other public facility","women"
"1534","h12i_4","diarrhea: cs other public facility","women"
"1535","h12i_5","diarrhea: cs other public facility","women"
"1536","h12i_6","diarrhea: cs other public facility","women"
"1537","h12j_1","diarrhea: private hospital/clinic","women"
"1538","h12j_2","diarrhea: private hospital/clinic","women"
"1539","h12j_3","diarrhea: private hospital/clinic","women"
"1540","h12j_4","diarrhea: private hospital/clinic","women"
"1541","h12j_5","diarrhea: private hospital/clinic","women"
"1542","h12j_6","diarrhea: private hospital/clinic","women"
"1543","h12k_1","diarrhea: private pharmacy","women"
"1544","h12k_2","diarrhea: private pharmacy","women"
"1545","h12k_3","diarrhea: private pharmacy","women"
"1546","h12k_4","diarrhea: private pharmacy","women"
"1547","h12k_5","diarrhea: private pharmacy","women"
"1548","h12k_6","diarrhea: private pharmacy","women"
"1549","h12m_1","diarrhea: polyclinic","women"
"1550","h12m_2","diarrhea: polyclinic","women"
"1551","h12m_3","diarrhea: polyclinic","women"
"1552","h12m_4","diarrhea: polyclinic","women"
"1553","h12m_5","diarrhea: polyclinic","women"
"1554","h12m_6","diarrhea: polyclinic","women"
"1555","h12n_1","diarrhea: dispensary","women"
"1556","h12n_2","diarrhea: dispensary","women"
"1557","h12n_3","diarrhea: dispensary","women"
"1558","h12n_4","diarrhea: dispensary","women"
"1559","h12n_5","diarrhea: dispensary","women"
"1560","h12n_6","diarrhea: dispensary","women"
"1561","h12p_1","diarrhea: other private medical facility","women"
"1562","h12p_2","diarrhea: other private medical facility","women"
"1563","h12p_3","diarrhea: other private medical facility","women"
"1564","h12p_4","diarrhea: other private medical facility","women"
"1565","h12p_5","diarrhea: other private medical facility","women"
"1566","h12p_6","diarrhea: other private medical facility","women"
"1567","h12s_1","diarrhea: kiosk / shop","women"
"1568","h12s_2","diarrhea: kiosk / shop","women"
"1569","h12s_3","diarrhea: kiosk / shop","women"
"1570","h12s_4","diarrhea: kiosk / shop","women"
"1571","h12s_5","diarrhea: kiosk / shop","women"
"1572","h12s_6","diarrhea: kiosk / shop","women"
"1573","h12t_1","diarrhea: traditional healer","women"
"1574","h12t_2","diarrhea: traditional healer","women"
"1575","h12t_3","diarrhea: traditional healer","women"
"1576","h12t_4","diarrhea: traditional healer","women"
"1577","h12t_5","diarrhea: traditional healer","women"
"1578","h12t_6","diarrhea: traditional healer","women"
"1579","h12u_1","diarrhea: church","women"
"1580","h12u_2","diarrhea: church","women"
"1581","h12u_3","diarrhea: church","women"
"1582","h12u_4","diarrhea: church","women"
"1583","h12u_5","diarrhea: church","women"
"1584","h12u_6","diarrhea: church","women"
"1585","h12v_1","diarrhea: friend / relative","women"
"1586","h12v_2","diarrhea: friend / relative","women"
"1587","h12v_3","diarrhea: friend / relative","women"
"1588","h12v_4","diarrhea: friend / relative","women"
"1589","h12v_5","diarrhea: friend / relative","women"
"1590","h12v_6","diarrhea: friend / relative","women"
"1591","h12x_1","diarrhea: other","women"
"1592","h12x_2","diarrhea: other","women"
"1593","h12x_3","diarrhea: other","women"
"1594","h12x_4","diarrhea: other","women"
"1595","h12x_5","diarrhea: other","women"
"1596","h12x_6","diarrhea: other","women"
"1597","h12y_1","diarrhea: no treatment","women"
"1598","h12y_2","diarrhea: no treatment","women"
"1599","h12y_3","diarrhea: no treatment","women"
"1600","h12y_4","diarrhea: no treatment","women"
"1601","h12y_5","diarrhea: no treatment","women"
"1602","h12y_6","diarrhea: no treatment","women"
"1603","h12z_1","diarrhea: medical treatment","women"
"1604","h12z_2","diarrhea: medical treatment","women"
"1605","h12z_3","diarrhea: medical treatment","women"
"1606","h12z_4","diarrhea: medical treatment","women"
"1607","h12z_5","diarrhea: medical treatment","women"
"1608","h12z_6","diarrhea: medical treatment","women"
"1609","h13_1","given oral rehydration","women"
"1610","h13_2","given oral rehydration","women"
"1611","h13_3","given oral rehydration","women"
"1612","h13_4","given oral rehydration","women"
"1613","h13_5","given oral rehydration","women"
"1614","h13_6","given oral rehydration","women"
"1615","h14_1","given recommended home solution","women"
"1616","h14_2","given recommended home solution","women"
"1617","h14_3","given recommended home solution","women"
"1618","h14_4","given recommended home solution","women"
"1619","h14_5","given recommended home solution","women"
"1620","h14_6","given recommended home solution","women"
"1621","h15_1","given antibiotic pills or syrups","women"
"1622","h15_2","given antibiotic pills or syrups","women"
"1623","h15_3","given antibiotic pills or syrups","women"
"1624","h15_4","given antibiotic pills or syrups","women"
"1625","h15_5","given antibiotic pills or syrups","women"
"1626","h15_6","given antibiotic pills or syrups","women"
"1627","h15a_1","given antimotility","women"
"1628","h15a_2","given antimotility","women"
"1629","h15a_3","given antimotility","women"
"1630","h15a_4","given antimotility","women"
"1631","h15a_5","given antimotility","women"
"1632","h15a_6","given antimotility","women"
"1633","h15b_1","given antibiotic injection","women"
"1634","h15b_2","given antibiotic injection","women"
"1635","h15b_3","given antibiotic injection","women"
"1636","h15b_4","given antibiotic injection","women"
"1637","h15b_5","given antibiotic injection","women"
"1638","h15b_6","given antibiotic injection","women"
"1639","h15c_1","given intravenous (iv)","women"
"1640","h15c_2","given intravenous (iv)","women"
"1641","h15c_3","given intravenous (iv)","women"
"1642","h15c_4","given intravenous (iv)","women"
"1643","h15c_5","given intravenous (iv)","women"
"1644","h15c_6","given intravenous (iv)","women"
"1645","h15d_1","given home remedy, herbal medicine","women"
"1646","h15d_2","given home remedy, herbal medicine","women"
"1647","h15d_3","given home remedy, herbal medicine","women"
"1648","h15d_4","given home remedy, herbal medicine","women"
"1649","h15d_5","given home remedy, herbal medicine","women"
"1650","h15d_6","given home remedy, herbal medicine","women"
"1651","h15f_1","given other (not antibiotic, antimotility, zinc)","women"
"1652","h15f_2","given other (not antibiotic, antimotility, zinc)","women"
"1653","h15f_3","given other (not antibiotic, antimotility, zinc)","women"
"1654","h15f_4","given other (not antibiotic, antimotility, zinc)","women"
"1655","h15f_5","given other (not antibiotic, antimotility, zinc)","women"
"1656","h15f_6","given other (not antibiotic, antimotility, zinc)","women"
"1657","h15g_1","given unknown pill or syrup","women"
"1658","h15g_2","given unknown pill or syrup","women"
"1659","h15g_3","given unknown pill or syrup","women"
"1660","h15g_4","given unknown pill or syrup","women"
"1661","h15g_5","given unknown pill or syrup","women"
"1662","h15g_6","given unknown pill or syrup","women"
"1663","h15h_1","given non-antibiotic injection","women"
"1664","h15h_2","given non-antibiotic injection","women"
"1665","h15h_3","given non-antibiotic injection","women"
"1666","h15h_4","given non-antibiotic injection","women"
"1667","h15h_5","given non-antibiotic injection","women"
"1668","h15h_6","given non-antibiotic injection","women"
"1669","h15i_1","given unknown injection","women"
"1670","h15i_2","given unknown injection","women"
"1671","h15i_3","given unknown injection","women"
"1672","h15i_4","given unknown injection","women"
"1673","h15i_5","given unknown injection","women"
"1674","h15i_6","given unknown injection","women"
"1675","h20_1","given other treatment","women"
"1676","h20_2","given other treatment","women"
"1677","h20_3","given other treatment","women"
"1678","h20_4","given other treatment","women"
"1679","h20_5","given other treatment","women"
"1680","h20_6","given other treatment","women"
"1681","h21a_1","given no treatment","women"
"1682","h21a_2","given no treatment","women"
"1683","h21a_3","given no treatment","women"
"1684","h21a_4","given no treatment","women"
"1685","h21a_5","given no treatment","women"
"1686","h21a_6","given no treatment","women"
"1687","h21_1","received any treatment","women"
"1688","h21_2","received any treatment","women"
"1689","h21_3","received any treatment","women"
"1690","h21_4","received any treatment","women"
"1691","h21_5","received any treatment","women"
"1692","h21_6","received any treatment","women"
"1693","h22_1","had fever in last two weeks","women"
"1694","h22_2","had fever in last two weeks","women"
"1695","h22_3","had fever in last two weeks","women"
"1696","h22_4","had fever in last two weeks","women"
"1697","h22_5","had fever in last two weeks","women"
"1698","h22_6","had fever in last two weeks","women"
"1699","h31_1","had cough in last two weeks","women"
"1700","h31_2","had cough in last two weeks","women"
"1701","h31_3","had cough in last two weeks","women"
"1702","h31_4","had cough in last two weeks","women"
"1703","h31_5","had cough in last two weeks","women"
"1704","h31_6","had cough in last two weeks","women"
"1705","h31b_1","short, rapid breaths","women"
"1706","h31b_2","short, rapid breaths","women"
"1707","h31b_3","short, rapid breaths","women"
"1708","h31b_4","short, rapid breaths","women"
"1709","h31b_5","short, rapid breaths","women"
"1710","h31b_6","short, rapid breaths","women"
"1711","h31c_1","problem in the chest or blocked or running nose","women"
"1712","h31c_2","problem in the chest or blocked or running nose","women"
"1713","h31c_3","problem in the chest or blocked or running nose","women"
"1714","h31c_4","problem in the chest or blocked or running nose","women"
"1715","h31c_5","problem in the chest or blocked or running nose","women"
"1716","h31c_6","problem in the chest or blocked or running nose","women"
"1717","h31d_1","had fever/cough in last 2 weeks: amount offered to drink","women"
"1718","h31d_2","had fever/cough in last 2 weeks: amount offered to drink","women"
"1719","h31d_3","had fever/cough in last 2 weeks: amount offered to drink","women"
"1720","h31d_4","had fever/cough in last 2 weeks: amount offered to drink","women"
"1721","h31d_5","had fever/cough in last 2 weeks: amount offered to drink","women"
"1722","h31d_6","had fever/cough in last 2 weeks: amount offered to drink","women"
"1723","h31e_1","had fever/cough in last 2 weeks: amount offered to eat","women"
